sku_id,title,price,description,availability,image,link
8509,Bonamix pestañas pelo a pelo x 0.20c,11500 COP,bonamix pestañas pelo a pelo x 0.20c,in stock,https://casandra-static.s3.amazonaws.com/products/8509/68829.jpg,https://almacensandra.com.co/product/p-8509-bonamix-pestanas-pelo-a-pelo-x-020c
8510,Bonamix pestañas pelo a pelo x 0.15c,12200 COP,bonamix pestañas pelo a pelo x 0.15c,in stock,https://casandra-static.s3.amazonaws.com/products/8510/68830.jpg,https://almacensandra.com.co/product/p-8510-bonamix-pestanas-pelo-a-pelo-x-015c
8511,Bonamix pestañas pelo a pelo x 0.15d,13600 COP,bonamix pestañas pelo a pelo x 0.15d,in stock,https://casandra-static.s3.amazonaws.com/products/8511/68831.jpg,https://almacensandra.com.co/product/p-8511-bonamix-pestanas-pelo-a-pelo-x-015d
8512,Bonamix pestañas pelo a pelo x 0.10d,13600 COP,bonamix pestañas pelo a pelo x 0.10d,in stock,https://casandra-static.s3.amazonaws.com/products/8512/68832.jpg,https://almacensandra.com.co/product/p-8512-bonamix-pestanas-pelo-a-pelo-x-010d
8513,Bonamix pestañas pelo a pelo x 0.07c,13600 COP,bonamix pestañas pelo a pelo x 0.07c,in stock,https://casandra-static.s3.amazonaws.com/products/8513/68833.jpg,https://almacensandra.com.co/product/p-8513-bonamix-pestanas-pelo-a-pelo-x-007c
8519,Mara nail fibra vidrio ref: vd001,4800 COP,mara nail fibra vidrio ref: vd001,in stock,https://casandra-static.s3.amazonaws.com/products/8519/68864.jpg,https://almacensandra.com.co/product/p-8519-mara-nail-fibra-vidrio-ref-vd001
8520,Mara nail pinza magic ref: mpz1,22300 COP,mara nail pinza magic ref: mpz1,in stock,https://casandra-static.s3.amazonaws.com/products/8520/68874.jpg,https://almacensandra.com.co/product/p-8520-mara-nail-pinza-magic-ref-mpz1
8521,Wella enrich shampoo invigo x 1000ml,159800 COP,wella enrich shampoo invigo x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/8521/68881.jpg,https://almacensandra.com.co/product/p-8521-wella-enrich-shampoo-invigo-x-1000ml
8522,Wella enrich tto invigo x 500gr,201700 COP,wella enrich tto invigo x 500gr,in stock,https://casandra-static.s3.amazonaws.com/products/8522/68882.jpg,https://almacensandra.com.co/product/p-8522-wella-enrich-tto-invigo-x-500gr
8523,Wella enrich tto invigo x 150gr,98200 COP,wella enrich tto invigo x 150gr,in stock,https://casandra-static.s3.amazonaws.com/products/8523/68883.jpg,https://almacensandra.com.co/product/p-8523-wella-enrich-tto-invigo-x-150gr
8525,Wella brilliance tto invigo x 150gr,98200 COP,wella brilliance tto invigo x 150gr,in stock,https://casandra-static.s3.amazonaws.com/products/8525/68885.jpg,https://almacensandra.com.co/product/p-8525-wella-brilliance-tto-invigo-x-150gr
8526,Wella brilliance shampoo invigo x 250ml,83400 COP,wella brilliance shampoo invigo x 250ml,in stock,https://casandra-static.s3.amazonaws.com/products/8526/68886.jpg,https://almacensandra.com.co/product/p-8526-wella-brilliance-shampoo-invigo-x-250ml
8527,Wella brilliance acond invigo x 200gr,82900 COP,wella brilliance acond invigo x 200gr,in stock,https://casandra-static.s3.amazonaws.com/products/8527/68887.jpg,https://almacensandra.com.co/product/p-8527-wella-brilliance-acond-invigo-x-200gr
8528,Wella enrich acond invigo x 200gr,82900 COP,wella enrich acond invigo x 200gr,in stock,https://casandra-static.s3.amazonaws.com/products/8528/68888.jpg,https://almacensandra.com.co/product/p-8528-wella-enrich-acond-invigo-x-200gr
8529,Wella enrich acondicionador invigo x 1000ml,159800 COP,wella enrich acondicionador invigo x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/8529/68889.jpg,https://almacensandra.com.co/product/p-8529-wella-enrich-acondicionador-invigo-x-1000ml
8534,Bell skin mascarilla papaina x 350gr,47100 COP,bell skin mascarilla papaina x 350gr,in stock,https://casandra-static.s3.amazonaws.com/products/8534/68919.jpg,https://almacensandra.com.co/product/p-8534-bell-skin-mascarilla-papaina-x-350gr
8535,Bell skin mascarilla colageno x 350gr,42200 COP,bell skin mascarilla colageno x 350gr,in stock,https://casandra-static.s3.amazonaws.com/products/8535/68924.jpg,https://almacensandra.com.co/product/p-8535-bell-skin-mascarilla-colageno-x-350gr
8543,Venus set electrico pedidure ref: as-0601b,21800 COP,venus set electrico pedidure ref: as-0601b,in stock,https://casandra-static.s3.amazonaws.com/products/8543/68963.jpg,https://almacensandra.com.co/product/p-8543-venus-set-electrico-pedidure-ref-as-0601b
8548,Vitu crema natural mango lichi x 1lt,16500 COP,vitu crema natural mango lichi x 1lt,in stock,https://casandra-static.s3.amazonaws.com/products/8548/69016.jpg,https://almacensandra.com.co/product/p-8548-vitu-crema-natural-mango-lichi-x-1lt
8555,Vitu brillo color miel n.8 x 6.5ml,9600 COP,vitu brillo color miel n.8 x 6.5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8555/69024.jpg,https://almacensandra.com.co/product/p-8555-vitu-brillo-color-miel-n8-x-65ml
8556,Vogue esmalte gel firmeza x 14ml,6400 COP,vogue esmalte gel firmeza x 14ml,in stock,https://casandra-static.s3.amazonaws.com/products/8556/69119.jpg,https://almacensandra.com.co/product/p-8556-vogue-esmalte-gel-firmeza-x-14ml
8557,Dermclar ampollas alcachofa x 5ml,6300 COP,dermclar ampollas alcachofa x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8557/69123.jpg,https://almacensandra.com.co/product/p-8557-dermclar-ampollas-alcachofa-x-5ml
8558,Dermclar ampollas silicio organico x 5ml,8100 COP,dermclar ampollas silicio organico x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8558/69124.jpg,https://almacensandra.com.co/product/p-8558-dermclar-ampollas-silicio-organico-x-5ml
8559,Dermclar ampollas dmae 3 x 2ml,7800 COP,dermclar ampollas dmae 3 x 2ml,in stock,https://casandra-static.s3.amazonaws.com/products/8559/69125.jpg,https://almacensandra.com.co/product/p-8559-dermclar-ampollas-dmae-3-x-2ml
8560,Dermclar ampolla lipoface ob x 5ml,55400 COP,dermclar ampolla lipoface ob x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8560/69126.jpg,https://almacensandra.com.co/product/p-8560-dermclar-ampolla-lipoface-ob-x-5ml
8561,Dermclar gel corporal up x 70gr,59400 COP,dermclar gel corporal up x 70gr,in stock,https://casandra-static.s3.amazonaws.com/products/8561/69127.jpg,https://almacensandra.com.co/product/p-8561-dermclar-gel-corporal-up-x-70gr
8562,Dermclar ampolla extracto natural para celulitis x 5ml,7400 COP,dermclar ampolla extracto natural para celulitis x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8562/69128.jpg,https://almacensandra.com.co/product/p-8562-dermclar-ampolla-extracto-natural-para-celulitis-x-5ml
8570,Ardell corrector n.5 x 8gr,23500 COP,ardell corrector n.5 x 8gr,in stock,https://casandra-static.s3.amazonaws.com/products/8570/69151.jpg,https://almacensandra.com.co/product/p-8570-ardell-corrector-n5-x-8gr
8571,Ardell corrector camuflaje n.4 x 7.5gr,24300 COP,ardell corrector camuflaje n.4 x 7.5gr,in stock,https://casandra-static.s3.amazonaws.com/products/8571/69155.jpg,https://almacensandra.com.co/product/p-8571-ardell-corrector-camuflaje-n4-x-75gr
8572,Ardell corrector camuflaje n.5 x 7.5gr,23400 COP,ardell corrector camuflaje n.5 x 7.5gr,in stock,https://casandra-static.s3.amazonaws.com/products/8572/69156.jpg,https://almacensandra.com.co/product/p-8572-ardell-corrector-camuflaje-n5-x-75gr
8575,Ardell polvo bronzeado n.2 x 8gr,30600 COP,ardell polvo bronzeado n.2 x 8gr,in stock,https://casandra-static.s3.amazonaws.com/products/8575/69162.jpg,https://almacensandra.com.co/product/p-8575-ardell-polvo-bronzeado-n2-x-8gr
8576,Ardell polvo iluminador duo n.1 x 8gr,30600 COP,ardell polvo iluminador duo n.1 x 8gr,in stock,https://casandra-static.s3.amazonaws.com/products/8576/69164.jpg,https://almacensandra.com.co/product/p-8576-ardell-polvo-iluminador-duo-n1-x-8gr
8578,Ardell rubor compacto duo n.1 x 8gr,23700 COP,ardell rubor compacto duo n.1 x 8gr,in stock,https://casandra-static.s3.amazonaws.com/products/8578/69167.jpg,https://almacensandra.com.co/product/p-8578-ardell-rubor-compacto-duo-n1-x-8gr
8582,Ardell lapiz delineador cejas automatico gris pardo x 0.04gr,23400 COP,ardell lapiz delineador cejas automatico gris pardo x 0.04gr,in stock,https://casandra-static.s3.amazonaws.com/products/8582/69174.jpg,https://almacensandra.com.co/product/p-8582-ardell-lapiz-delineador-cejas-automatico-gris-pardo-x-004gr
8586,Ardell delineador ojos gel marron x 0.55gr,13400 COP,ardell delineador ojos gel marron x 0.55gr,in stock,https://casandra-static.s3.amazonaws.com/products/8586/69187.jpg,https://almacensandra.com.co/product/p-8586-ardell-delineador-ojos-gel-marron-x-055gr
8599,Ardell tinta labios world tour x 2.5gr,18000 COP,ardell tinta labios world tour x 2.5gr,in stock,https://casandra-static.s3.amazonaws.com/products/8599/69212.jpg,https://almacensandra.com.co/product/p-8599-ardell-tinta-labios-world-tour-x-25gr
8600,Ardell tinta labios gno x 2.5gr,18000 COP,ardell tinta labios gno x 2.5gr,in stock,https://casandra-static.s3.amazonaws.com/products/8600/69213.jpg,https://almacensandra.com.co/product/p-8600-ardell-tinta-labios-gno-x-25gr
8601,Ardell labial matte attitude adjuster x 5gr,15200 COP,ardell labial matte attitude adjuster x 5gr,in stock,https://casandra-static.s3.amazonaws.com/products/8601/69218.jpg,https://almacensandra.com.co/product/p-8601-ardell-labial-matte-attitude-adjuster-x-5gr
8607,Vogue labial colorissimo mate fresa x 4gr,9500 COP,vogue labial colorissimo mate fresa x 4gr,in stock,https://casandra-static.s3.amazonaws.com/products/8607/69245.jpg,https://almacensandra.com.co/product/p-8607-vogue-labial-colorissimo-mate-fresa-x-4gr
8608,Vogue labial colorissimo mate canela intensa x 4gr,9500 COP,vogue labial colorissimo mate canela intensa x 4gr,in stock,https://casandra-static.s3.amazonaws.com/products/8608/69246.jpg,https://almacensandra.com.co/product/p-8608-vogue-labial-colorissimo-mate-canela-intensa-x-4gr
8609,Vogue labial colorissimo mate mora cool x 4gr,7900 COP,vogue labial colorissimo mate mora cool x 4gr,in stock,https://casandra-static.s3.amazonaws.com/products/8609/69247.jpg,https://almacensandra.com.co/product/p-8609-vogue-labial-colorissimo-mate-mora-cool-x-4gr
8610,Vogue labial colorissimo mate melon pop x 4gr,7900 COP,vogue labial colorissimo mate melon pop x 4gr,in stock,https://casandra-static.s3.amazonaws.com/products/8610/69249.jpg,https://almacensandra.com.co/product/p-8610-vogue-labial-colorissimo-mate-melon-pop-x-4gr
8612,Vogue labial colorissimo mate lychee fresco x 4gr,9500 COP,vogue labial colorissimo mate lychee fresco x 4gr,in stock,https://casandra-static.s3.amazonaws.com/products/8612/69251.jpg,https://almacensandra.com.co/product/p-8612-vogue-labial-colorissimo-mate-lychee-fresco-x-4gr
8620,Enkor pestañas pelo a pelo 20c x 14mm ref: 33912,18700 COP,enkor pestañas pelo a pelo 20c x 14mm ref: 33912,in stock,https://casandra-static.s3.amazonaws.com/products/8620/69286.jpg,https://almacensandra.com.co/product/p-8620-enkor-pestanas-pelo-a-pelo-20c-x-14mm-ref-33912
8638,Duvy class vision color rainbow rojo n.r66 x 60gr,15100 COP,duvy class vision color rainbow rojo n.r66 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/8638/69346.jpg,https://almacensandra.com.co/product/p-8638-duvy-class-vision-color-rainbow-rojo-nr66-x-60gr
8639,Nouvelle decoflash 9 tonos  x 500gr,94600 COP,nouvelle decoflash 9 tonos  x 500gr,in stock,https://casandra-static.s3.amazonaws.com/products/8639/69347.jpg,https://almacensandra.com.co/product/p-8639-nouvelle-decoflash-9-tonos-x-500gr
8644,Leche pal pelo activador rizos spray x 250ml,20400 COP,leche pal pelo activador rizos spray x 250ml,in stock,https://casandra-static.s3.amazonaws.com/products/8644/69403.jpg,https://almacensandra.com.co/product/p-8644-leche-pal-pelo-activador-rizos-spray-x-250ml
8645,Novex tratamiento repositor de masa x 1000ml,79700 COP,novex tratamiento repositor de masa x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/8645/69407.jpg,https://almacensandra.com.co/product/p-8645-novex-tratamiento-repositor-de-masa-x-1000ml
8652,Kerastase discipline bain oleo - relax x 1000ml,257200 COP,kerastase discipline bain oleo - relax x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/8652/69433.jpg,https://almacensandra.com.co/product/p-8652-kerastase-discipline-bain-oleo-relax-x-1000ml
8664,Naturel ampolla quera te x 13ml,5700 COP,naturel ampolla quera te x 13ml,in stock,https://casandra-static.s3.amazonaws.com/products/8664/69497.jpg,https://almacensandra.com.co/product/p-8664-naturel-ampolla-quera-te-x-13ml
8668,Du cepillo ref cepd02,2800 COP,du cepillo ref cepd02,in stock,https://casandra-static.s3.amazonaws.com/products/8668/69505.jpg,https://almacensandra.com.co/product/p-8668-du-cepillo-ref-cepd02
8685,Du espejo lupa ref  espes01,2800 COP,du espejo lupa ref  espes01,in stock,https://casandra-static.s3.amazonaws.com/products/8685/69535.jpg,https://almacensandra.com.co/product/p-8685-du-espejo-lupa-ref-espes01
8687,Esperma de ballena tratamiento x 30gr                                 inactivar,2600 COP,esperma de ballena tratamiento x 30gr                                 inactivar,in stock,https://casandra-static.s3.amazonaws.com/products/8687/69537.jpg,https://almacensandra.com.co/product/p-8687-esperma-de-ballena-tratamiento-x-30gr-inactivar
8690,Marliou removeodr de color  2 fases x150ml,59500 COP,marliou removeodr de color  2 fases x150ml,in stock,https://casandra-static.s3.amazonaws.com/products/8690/69547.jpg,https://almacensandra.com.co/product/p-8690-marliou-removeodr-de-color-2-fases-x150ml
8692,Checo esmalte ganache n. 178,5200 COP,checo esmalte ganache n. 178,in stock,https://casandra-static.s3.amazonaws.com/products/8692/69552.jpg,https://almacensandra.com.co/product/p-8692-checo-esmalte-ganache-n-178
8693,Checo esmalte toffe n. 179,5200 COP,checo esmalte toffe n. 179,in stock,https://casandra-static.s3.amazonaws.com/products/8693/69553.jpg,https://almacensandra.com.co/product/p-8693-checo-esmalte-toffe-n-179
8694,Dermclar ampolla extractos reductor natural x 5ml,10800 COP,dermclar ampolla extractos reductor natural x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8694/69558.jpg,https://almacensandra.com.co/product/p-8694-dermclar-ampolla-extractos-reductor-natural-x-5ml
8695,Dermclar ampolla solucion estetica fosfatidicolina x 5ml,17600 COP,dermclar ampolla solucion estetica fosfatidicolina x 5ml,in stock,https://casandra-static.s3.amazonaws.com/products/8695/69559.jpg,https://almacensandra.com.co/product/p-8695-dermclar-ampolla-solucion-estetica-fosfatidicolina-x-5ml
8696,Esperma de ballena shampoo x 350ml,28100 COP,esperma de ballena shampoo x 350ml,in stock,https://casandra-static.s3.amazonaws.com/products/8696/69560.jpg,https://almacensandra.com.co/product/p-8696-esperma-de-ballena-shampoo-x-350ml
8697,Vitu corrector en barra sabila n.2 x 4gr,8100 COP,vitu corrector en barra sabila n.2 x 4gr,in stock,https://casandra-static.s3.amazonaws.com/products/8697/69562.jpg,https://almacensandra.com.co/product/p-8697-vitu-corrector-en-barra-sabila-n2-x-4gr
8699,Ardell base facial matte dark n.10.0 x 30ml,35000 COP,ardell base facial matte dark n.10.0 x 30ml,in stock,https://casandra-static.s3.amazonaws.com/products/8699/69566.jpg,https://almacensandra.com.co/product/p-8699-ardell-base-facial-matte-dark-n100-x-30ml
8701,Ardell corrector camuflaje dark n.8x 7.5gr,23300 COP,ardell corrector camuflaje dark n.8x 7.5gr,in stock,https://casandra-static.s3.amazonaws.com/products/8701/69569.jpg,https://almacensandra.com.co/product/p-8701-ardell-corrector-camuflaje-dark-n8x-75gr
8710,Curvex pestañas postizas n.03 spiked,9300 COP,curvex pestañas postizas n.03 spiked,in stock,https://casandra-static.s3.amazonaws.com/products/8710/69578.jpg,https://almacensandra.com.co/product/p-8710-curvex-pestanas-postizas-n03-spiked
8711,Alfaparf semi di lino fluido diario reconstuction damaged hair x125ml,76900 COP,alfaparf semi di lino fluido diario reconstuction damaged hair x125ml,in stock,https://casandra-static.s3.amazonaws.com/products/8711/69590.jpg,https://almacensandra.com.co/product/p-8711-alfaparf-semi-di-lino-fluido-diario-reconstuction-damaged-hair-x125ml
8712,Salon express tratamiento con aminoacidos x400ml,20900 COP,salon express tratamiento con aminoacidos x400ml,in stock,https://casandra-static.s3.amazonaws.com/products/8712/69602.jpg,https://almacensandra.com.co/product/p-8712-salon-express-tratamiento-con-aminoacidos-x400ml
8731,Mua polvo de hadas ref ph 202  addicted x 5g,20900 COP,mua polvo de hadas ref ph 202  addicted x 5g,in stock,https://casandra-static.s3.amazonaws.com/products/8731/69650.jpg,https://almacensandra.com.co/product/p-8731-mua-polvo-de-hadas-ref-ph-202-addicted-x-5g
8732,Alter ego tinte rubio profundo n.7.00x 100gr,35700 COP,alter ego tinte rubio profundo n.7.00x 100gr,in stock,https://casandra-static.s3.amazonaws.com/products/8732/69674.jpg,https://almacensandra.com.co/product/p-8732-alter-ego-tinte-rubio-profundo-n700x-100gr
8733,Alter ego tinte negro n.1.0x 100gr,35700 COP,alter ego tinte negro n.1.0x 100gr,in stock,https://casandra-static.s3.amazonaws.com/products/8733/69676.jpg,https://almacensandra.com.co/product/p-8733-alter-ego-tinte-negro-n10x-100gr
8734,Alter ego tinte rubio oscuro n.6.0x 100gr,35700 COP,alter ego tinte rubio oscuro n.6.0x 100gr,in stock,https://casandra-static.s3.amazonaws.com/products/8734/69677.jpg,https://almacensandra.com.co/product/p-8734-alter-ego-tinte-rubio-oscuro-n60x-100gr
8735,Alter ego tratamiento energizing and rebalancing x 1000ml,209600 COP,alter ego tratamiento energizing and rebalancing x 1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/8735/69680.jpg,https://almacensandra.com.co/product/p-8735-alter-ego-tratamiento-energizing-and-rebalancing-x-1000ml
8736,Alter ego tinte rubio oscuro dorado cobre n.6.34 x 100gr,35700 COP,alter ego tinte rubio oscuro dorado cobre n.6.34 x 100gr,in stock,https://casandra-static.s3.amazonaws.com/products/8736/69682.jpg,https://almacensandra.com.co/product/p-8736-alter-ego-tinte-rubio-oscuro-dorado-cobre-n634-x-100gr
